Date,Coinbase,Exmo,Binance,ln(coinbase),ln(exmo),ln(binance),return coinbase,return exmo,return binance,,ln(coinbase),e,return coinbase,h,ln(exmo),f,return exmo,i,ln(binance),g,return binance,j
2017/9/11,4161.27,4300.08,4208.47,8.333575595,8.366388906,8.34485444,0.925381504,-1.282874631,1.873216988,,,,,,,,,,,,,
2017/9/10,4122.94,4355.6,4130.37,8.32432178,8.379217652,8.32612227,-2.470361581,-1.157976995,-3.06227872,,,,,,,,,,,,,
2017/9/9,4226.06,4406.33,4258.81,8.349025396,8.390797422,8.356745058,-0.06363242,1.317669134,-0.561722277,,,,,,,,,,,,,
2017/9/8,4228.75,4348.65,4282.8,8.34966172,8.377620731,8.36236228,-8.412377509,-5.688626171,-9.116880583,,,,,,,,,,,,,
2017/9/7,4599.88,4603.2,4691.61,8.433785495,8.434506993,8.453531086,0.060019573,0.986778299,1.543088683,,,,,,,,,,,,,
2017/9/6,4597.12,4558,4619.77,8.433185299,8.42463921,8.438100199,4.91738475,2.03459956,5.639001795,,,,,,,,,,,,,
2017/9/5,4376.53,4466.2,4366.47,8.384011452,8.404293214,8.381710181,3.256356565,3.214197994,6.294109974,,,,,,,,,,,,,
2017/9/4,4236.31,4324.93,4100.11,8.351447886,8.372151234,8.318769082,-7.865247027,-7.053390498,-9.507933896,,,,,,,,,,,,,
2017/9/3,4582.96,4641,4509.08,8.430100357,8.442685139,8.413848421,0.091467448,0.62660896,0.822610031,,,,,,,,,,,,,
2017/9/2,4578.77,4612.01,4472.14,8.429185682,8.43641905,8.40562232,-6.617285887,-6.077549527,-7.799547319,,,,,,,,,,,,,
2017/9/1,4892.01,4901,4834.91,8.495358541,8.497194545,8.483617793,3.931973666,4.571389686,2.301823421,,,,,,,,,,,,,
2017/8/31,4703.39,4682,4724.89,8.456038804,8.451480648,8.460599559,2.979929601,3.4970042,3.658801456,,,,,,,,,,,,,
2017/8/30,4565.3,4521.1,4555.14,8.426239508,8.416510606,8.424011545,-0.300077213,0.179320622,-0.7074588,,,,,,,,,,,,,
2017/8/29,4579.02,4513,4587.48,8.42924028,8.4147174,8.431086133,4.382915544,4.472575615,4.475589733,,,,,,,,,,,,,
2017/8/28,4382.66,4315.6,4386.69,8.385411125,8.369991644,8.386330235,-0.005019657,0.992020803,1.763473207,,,,,,,,,,,,,
2017/8/27,4382.88,4273,4310.01,8.385461322,8.360071436,8.368695503,0.697862546,0.069296178,-0.634408803,,,,,,,,,,,,,
2017/8/26,4352.4,4270.04,4337.44,8.378482696,8.359378474,8.375039591,-0.440165773,0.235168718,1.317243685,,,,,,,,,,,,,
2017/8/25,4371.6,4260.01,4280.68,8.382884354,8.357026787,8.361867154,0.848128507,0.141179092,-0.821948887,,,,,,,,,,,,,
2017/8/24,4334.68,4254,4316.01,8.374403069,8.355614996,8.370086643,4.31732575,3.784882904,4.79331424,,,,,,,,,,,,,
2017/8/23,4151.52,4096,4114.01,8.331229811,8.317766167,8.322153501,1.236073731,0.988758868,1.815352998,,,,,,,,,,,,,
2017/8/22,4100.52,4055.7,4040,8.318869074,8.307878578,8.303999971,2.43845284,1.382393795,0.595830958,,,,,,,,,,,,,
2017/8/21,4001.74,4000.02,4016,8.294484546,8.29405464,8.298041661,-2.124341265,-2.10223672,-1.735108555,,,,,,,,,,,,,
2017/8/20,4087.66,4085,4086.29,8.315727958,8.315077007,8.315392747,-2.561071997,-0.381889213,-1.305348897,,,,,,,,,,,,,
2017/8/19,4193.7,4100.63,4139.98,8.341338678,8.318895899,8.328446236,0.791929753,-0.303151914,0.766460074,,,,,,,,,,,,,
2017/8/18,4160.62,4113.08,4108.37,8.333419381,8.321927419,8.320781635,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,
